User_ID,Visit_Date,Traffic_Source,Device,Country,User_Age,Gender,Product_Category,Product_Price,Added_To_Cart,Reached_Checkout,Purchased,Order_Value,Abandoned_Cart
233,2025-11-14 05:46:57.817895,Facebook,Mobile,Germany,31,Male,Sports,87.22,Yes,Yes,Yes,87.22,No
234,2025-12-06 05:46:57.817895,Referral,Desktop,UK,55,Female,Home,125.88,No,No,No,0.0,No
235,2025-12-31 05:46:57.817895,Google,Mobile,UK,52,Male,Sports,189.28,Yes,Yes,Yes,189.28,No
236,2025-09-04 05:46:57.817895,Referral,Mobile,Australia,18,Female,Beauty,398.9,Yes,No,No,0.0,Yes
237,2026-02-18 05:46:57.817895,Referral,Mobile,Pakistan,46,Male,Beauty,371.58,No,No,No,0.0,No
238,2026-01-22 05:46:57.817895,Email,Desktop,UK,21,Male,Sports,463.47,Yes,Yes,Yes,463.47,No
239,2026-01-30 05:46:57.817895,Google,Mobile,UK,50,Male,Clothing,38.73,Yes,Yes,Yes,38.73,No
240,2025-10-05 05:46:57.817895,Facebook,Mobile,Australia,34,Male,Clothing,15.66,Yes,Yes,No,0.0,Yes
241,2025-12-01 05:46:57.817895,Facebook,Mobile,Germany,45,Female,Electronics,352.58,No,No,No,0.0,No
242,2025-08-31 05:46:57.817895,Direct,Mobile,Canada,43,Male,Electronics,146.85,Yes,No,No,0.0,Yes
243,2026-01-15 05:46:57.817895,Facebook,Mobile,USA,25,Male,Electronics,173.7,Yes,Yes,No,0.0,Yes
244,2025-11-22 05:46:57.817895,Email,Desktop,Canada,51,Male,Home,277.93,No,No,No,0.0,No
245,2025-12-14 05:46:57.817895,Referral,Desktop,UK,35,Male,Clothing,60.18,Yes,Yes,Yes,60.18,No
246,2025-10-23 05:46:57.817895,Referral,Mobile,Pakistan,48,Female,Sports,324.92,No,No,No,0.0,No
247,2025-12-15 05:46:57.817895,Referral,Mobile,USA,44,Male,Beauty,169.32,Yes,Yes,Yes,169.32,No
248,2025-08-26 05:46:57.817895,Google,Mobile,USA,33,Female,Clothing,320.03,Yes,No,No,0.0,Yes
249,2025-12-31 05:46:57.817895,Facebook,Desktop,Pakistan,27,Male,Clothing,418.66,Yes,Yes,Yes,418.66,No
250,2025-10-11 05:46:57.817895,Email,Mobile,USA,57,Male,Clothing,93.84,Yes,Yes,Yes,93.84,No
251,2026-01-11 05:46:57.817895,Google,Mobile,Pakistan,29,Male,Electronics,466.13,No,No,No,0.0,No
252,2025-09-30 05:46:57.817895,Direct,Mobile,USA,39,Male,Home,270.04,Yes,No,No,0.0,Yes
253,2026-01-31 05:46:57.817895,Email,Desktop,Australia,33,Male,Sports,462.23,Yes,Yes,Yes,462.23,No
254,2025-09-02 05:46:57.817895,Email,Desktop,Australia,29,Male,Electronics,111.79,No,No,No,0.0,No
255,2025-12-01 05:46:57.817895,Email,Desktop,Canada,28,Female,Home,306.24,Yes,Yes,Yes,306.24,No
256,2026-01-18 05:46:57.817895,Referral,Desktop,USA,37,Female,Clothing,207.9,No,No,No,0.0,No
257,2025-10-11 05:46:57.817895,Email,Mobile,Germany,18,Male,Home,389.37,No,No,No,0.0,No
258,2026-01-02 05:46:57.817895,Facebook,Mobile,Pakistan,44,Male,Electronics,306.9,No,No,No,0.0,No
259,2026-01-19 05:46:57.817895,Email,Mobile,USA,20,Male,Clothing,252.31,No,No,No,0.0,No
260,2026-01-23 05:46:57.817895,Referral,Mobile,Australia,29,Female,Electronics,457.36,Yes,Yes,Yes,457.36,No
261,2025-10-17 05:46:57.817895,Email,Mobile,Australia,47,Male,Sports,194.79,No,No,No,0.0,No
262,2025-12-22 05:46:57.817895,Direct,Mobile,Pakistan,26,Female,Clothing,117.79,No,No,No,0.0,No
263,2026-02-01 05:46:57.817895,Direct,Mobile,Germany,54,Female,Home,307.97,No,No,No,0.0,No
264,2026-01-23 05:46:57.817895,Referral,Tablet,USA,18,Female,Electronics,315.77,Yes,No,No,0.0,Yes
265,2025-12-18 05:46:57.817895,Facebook,Desktop,USA,59,Female,Beauty,225.16,No,No,No,0.0,No
266,2025-11-07 05:46:57.817895,Facebook,Desktop,Germany,21,Female,Home,248.44,No,No,No,0.0,No
267,2025-12-15 05:46:57.817895,Google,Desktop,Germany,32,Male,Home,480.18,No,No,No,0.0,No
268,2026-02-04 05:46:57.817895,Referral,Mobile,Germany,44,Female,Clothing,369.02,Yes,Yes,Yes,369.02,No
269,2026-02-06 05:46:57.817895,Email,Desktop,Australia,25,Female,Home,64.19,Yes,Yes,Yes,64.19,No
270,2025-12-06 05:46:57.817895,Referral,Mobile,Pakistan,40,Male,Electronics,113.94,No,No,No,0.0,No
271,2025-11-16 05:46:57.817895,Google,Desktop,Germany,32,Male,Beauty,488.03,Yes,No,No,0.0,Yes
272,2025-12-14 05:46:57.817895,Referral,Mobile,Pakistan,44,Female,Sports,365.97,Yes,Yes,Yes,365.97,No
273,2025-12-01 05:46:57.817895,Referral,Tablet,Canada,48,Male,Beauty,458.37,No,No,No,0.0,No
274,2026-01-24 05:46:57.817895,Google,Mobile,USA,56,Male,Electronics,158.89,Yes,Yes,Yes,158.89,No
275,2025-11-25 05:46:57.817895,Facebook,Mobile,USA,25,Male,Clothing,373.51,Yes,No,No,0.0,Yes
276,2026-01-17 05:46:57.817895,Email,Tablet,UK,47,Female,Electronics,359.86,Yes,Yes,Yes,359.86,No
277,2025-12-30 05:46:57.817895,Google,Mobile,Canada,59,Female,Home,154.4,Yes,Yes,Yes,154.4,No
278,2025-12-12 05:46:57.817895,Direct,Desktop,Germany,35,Male,Clothing,279.9,Yes,Yes,No,0.0,Yes
279,2025-11-14 05:46:57.817895,Facebook,Desktop,Germany,21,Male,Sports,317.43,Yes,Yes,Yes,317.43,No
280,2025-10-17 05:46:57.817895,Direct,Desktop,Australia,39,Female,Sports,245.75,Yes,No,No,0.0,Yes
281,2026-02-03 05:46:57.817895,Facebook,Tablet,Canada,20,Female,Electronics,415.32,Yes,Yes,Yes,415.32,No
282,2026-02-09 05:46:57.817895,Email,Tablet,Germany,32,Male,Home,418.11,No,No,No,0.0,No
283,2026-02-01 05:46:57.817895,Email,Mobile,UK,52,Female,Sports,426.79,Yes,Yes,Yes,426.79,No
284,2025-10-31 05:46:57.817895,Referral,Desktop,Pakistan,55,Female,Beauty,403.68,Yes,No,No,0.0,Yes
285,2025-09-26 05:46:57.817895,Direct,Desktop,USA,50,Male,Clothing,249.16,Yes,Yes,Yes,249.16,No
286,2026-01-13 05:46:57.817895,Facebook,Desktop,Canada,31,Male,Beauty,196.9,No,No,No,0.0,No
287,2025-09-14 05:46:57.817895,Email,Mobile,USA,18,Female,Sports,417.37,No,No,No,0.0,No
288,2025-10-11 05:46:57.817895,Google,Desktop,Pakistan,43,Female,Sports,250.2,Yes,Yes,Yes,250.2,No
289,2026-01-19 05:46:57.817895,Email,Tablet,Canada,25,Female,Electronics,130.72,Yes,Yes,Yes,130.72,No
290,2025-12-30 05:46:57.817895,Google,Tablet,Pakistan,33,Male,Electronics,258.6,Yes,Yes,Yes,258.6,No
291,2026-01-07 05:46:57.817895,Facebook,Mobile,Germany,55,Male,Clothing,79.51,No,No,No,0.0,No
292,2026-01-06 05:46:57.817895,Email,Mobile,Germany,27,Male,Electronics,348.9,Yes,Yes,No,0.0,Yes
293,2026-01-16 05:46:57.817895,Email,Mobile,Germany,59,Male,Home,174.6,Yes,Yes,Yes,174.6,No
294,2025-12-30 05:46:57.817895,Facebook,Desktop,Pakistan,54,Female,Clothing,137.72,No,No,No,0.0,No
295,2025-09-26 05:46:57.817895,Email,Desktop,Pakistan,43,Male,Home,478.69,No,No,No,0.0,No
296,2026-02-16 05:46:57.817895,Google,Mobile,Pakistan,45,Male,Electronics,390.67,Yes,Yes,Yes,390.67,No
297,2025-12-17 05:46:57.817895,Email,Mobile,USA,29,Female,Clothing,395.66,No,No,No,0.0,No
298,2025-12-21 05:46:57.817895,Direct,Mobile,Pakistan,37,Male,Sports,315.62,Yes,Yes,Yes,315.62,No
299,2025-09-15 05:46:57.817895,Referral,Mobile,Germany,31,Female,Beauty,421.19,No,No,No,0.0,No
300,2026-01-29 05:46:57.817895,Google,Tablet,UK,52,Male,Sports,381.99,Yes,Yes,Yes,381.99,No
301,2025-10-01 05:46:57.817895,Direct,Desktop,Pakistan,46,Female,Home,303.4,Yes,Yes,Yes,303.4,No
302,2025-12-11 05:46:57.817895,Facebook,Mobile,UK,29,Female,Sports,480.95,No,No,No,0.0,No
303,2025-10-14 05:46:57.817895,Google,Mobile,Germany,35,Female,Sports,103.88,Yes,Yes,Yes,103.88,No
304,2025-09-01 05:46:57.817895,Referral,Mobile,Pakistan,19,Male,Beauty,472.26,Yes,Yes,Yes,472.26,No
305,2025-09-20 05:46:57.817895,Referral,Tablet,USA,19,Female,Beauty,206.7,Yes,Yes,No,0.0,Yes
306,2025-09-20 05:46:57.817895,Facebook,Mobile,USA,34,Male,Sports,268.92,Yes,Yes,Yes,268.92,No
307,2025-09-14 05:46:57.817895,Facebook,Mobile,UK,27,Male,Beauty,70.14,Yes,Yes,No,0.0,Yes
308,2025-09-23 05:46:57.817895,Google,Mobile,Australia,35,Male,Sports,274.65,No,No,No,0.0,No
309,2025-11-29 05:46:57.817895,Email,Desktop,USA,39,Male,Clothing,309.49,Yes,Yes,Yes,309.49,No
310,2025-09-21 05:46:57.817895,Facebook,Desktop,USA,36,Male,Sports,498.87,Yes,Yes,Yes,498.87,No
311,2025-12-13 05:46:57.817895,Email,Desktop,USA,18,Male,Electronics,487.84,Yes,Yes,Yes,487.84,No
312,2025-10-24 05:46:57.817895,Direct,Mobile,Germany,41,Female,Beauty,483.53,Yes,Yes,Yes,483.53,No
313,2025-10-11 05:46:57.817895,Referral,Mobile,USA,53,Female,Beauty,180.71,Yes,No,No,0.0,Yes
314,2026-01-18 05:46:57.817895,Email,Mobile,Canada,42,Male,Home,495.72,Yes,No,No,0.0,Yes
315,2025-08-28 05:46:57.817895,Referral,Desktop,Pakistan,53,Male,Home,233.18,Yes,Yes,Yes,233.18,No
316,2025-09-28 05:46:57.817895,Email,Mobile,USA,48,Male,Electronics,427.4,Yes,Yes,No,0.0,Yes
317,2025-10-12 05:46:57.817895,Direct,Mobile,Australia,48,Male,Beauty,116.0,No,No,No,0.0,No
318,2025-09-10 05:46:57.817895,Facebook,Desktop,Australia,19,Male,Beauty,257.86,Yes,Yes,Yes,257.86,No
319,2026-02-12 05:46:57.817895,Direct,Desktop,USA,36,Female,Home,483.35,Yes,No,No,0.0,Yes
320,2026-01-29 05:46:57.817895,Facebook,Mobile,USA,29,Female,Home,474.05,Yes,No,No,0.0,Yes
321,2025-10-09 05:46:57.817895,Facebook,Mobile,Canada,27,Male,Sports,345.03,No,No,No,0.0,No
322,2025-12-19 05:46:57.817895,Referral,Mobile,USA,48,Male,Beauty,400.93,Yes,Yes,No,0.0,Yes
323,2025-08-30 05:46:57.817895,Direct,Desktop,USA,39,Female,Beauty,96.45,No,No,No,0.0,No
324,2025-12-01 05:46:57.817895,Email,Desktop,Pakistan,40,Male,Sports,363.61,Yes,No,No,0.0,Yes
325,2025-12-26 05:46:57.817895,Direct,Mobile,Australia,40,Male,Beauty,312.84,Yes,Yes,No,0.0,Yes
326,2025-09-30 05:46:57.817895,Referral,Mobile,Canada,32,Male,Electronics,54.86,No,No,No,0.0,No
327,2025-09-17 05:46:57.817895,Facebook,Desktop,Australia,43,Female,Home,65.45,No,No,No,0.0,No
328,2025-11-25 05:46:57.817895,Referral,Desktop,Canada,20,Female,Home,63.14,Yes,Yes,Yes,63.14,No
329,2025-10-09 05:46:57.817895,Google,Mobile,Australia,40,Male,Home,364.93,Yes,No,No,0.0,Yes
330,2025-11-27 05:46:57.817895,Google,Mobile,USA,37,Female,Clothing,79.44,Yes,Yes,Yes,79.44,No
331,2025-12-01 05:46:57.817895,Email,Mobile,Australia,57,Female,Electronics,239.19,No,No,No,0.0,No
332,2025-12-18 05:46:57.817895,Referral,Mobile,Australia,56,Male,Electronics,184.92,No,No,No,0.0,No
333,2026-01-31 05:46:57.817895,Email,Tablet,Canada,25,Female,Sports,279.75,Yes,No,No,0.0,Yes
334,2026-02-01 05:46:57.817895,Email,Desktop,UK,35,Female,Clothing,356.17,Yes,Yes,Yes,356.17,No
335,2025-10-30 05:46:57.817895,Google,Desktop,Canada,58,Female,Beauty,345.51,Yes,Yes,No,0.0,Yes
336,2025-12-30 05:46:57.817895,Email,Mobile,Canada,23,Female,Electronics,262.6,Yes,Yes,No,0.0,Yes
337,2025-09-11 05:46:57.817895,Google,Desktop,Canada,44,Female,Clothing,237.52,Yes,Yes,Yes,237.52,No
338,2025-09-18 05:46:57.817895,Facebook,Mobile,Germany,53,Female,Clothing,204.93,No,No,No,0.0,No
339,2025-10-17 05:46:57.817895,Referral,Mobile,Germany,32,Male,Electronics,432.34,Yes,Yes,Yes,432.34,No
340,2025-10-21 05:46:57.817895,Email,Mobile,Germany,54,Male,Sports,172.12,Yes,Yes,Yes,172.12,No
341,2025-10-30 05:46:57.817895,Google,Mobile,Canada,22,Male,Clothing,137.09,Yes,Yes,No,0.0,Yes
342,2025-12-06 05:46:57.817895,Direct,Desktop,UK,56,Female,Home,374.22,Yes,Yes,No,0.0,Yes
343,2026-02-14 05:46:57.817895,Email,Mobile,Canada,26,Male,Clothing,186.28,Yes,No,No,0.0,Yes
344,2025-09-17 05:46:57.817895,Facebook,Mobile,USA,24,Female,Beauty,425.03,Yes,Yes,Yes,425.03,No
345,2025-12-16 05:46:57.817895,Facebook,Mobile,UK,58,Female,Electronics,170.67,Yes,Yes,Yes,170.67,No
346,2025-09-25 05:46:57.817895,Direct,Mobile,Germany,37,Male,Beauty,353.95,No,No,No,0.0,No
347,2026-02-15 05:46:57.817895,Google,Mobile,Australia,27,Female,Sports,32.1,No,No,No,0.0,No
348,2025-11-18 05:46:57.817895,Email,Mobile,Australia,43,Male,Home,198.93,Yes,Yes,Yes,198.93,No
349,2026-01-22 05:46:57.817895,Google,Desktop,Pakistan,21,Female,Electronics,178.18,Yes,Yes,Yes,178.18,No
350,2025-12-29 05:46:57.817895,Facebook,Mobile,UK,55,Male,Clothing,410.17,Yes,Yes,No,0.0,Yes
351,2026-01-26 05:46:57.817895,Google,Mobile,Germany,41,Male,Home,483.86,Yes,Yes,Yes,483.86,No
352,2026-01-01 05:46:57.817895,Facebook,Mobile,UK,31,Male,Clothing,235.83,Yes,Yes,Yes,235.83,No
353,2025-09-10 05:46:57.817895,Google,Desktop,UK,58,Male,Sports,414.17,Yes,Yes,Yes,414.17,No
354,2025-12-06 05:46:57.817895,Direct,Mobile,Australia,18,Female,Electronics,352.85,Yes,Yes,Yes,352.85,No
355,2026-02-01 05:46:57.817895,Referral,Mobile,Canada,34,Male,Sports,484.02,Yes,No,No,0.0,Yes
356,2026-01-08 05:46:57.817895,Direct,Mobile,USA,41,Female,Sports,407.44,No,No,No,0.0,No
357,2025-10-06 05:46:57.817895,Direct,Mobile,Pakistan,44,Male,Sports,47.96,No,No,No,0.0,No
358,2026-02-16 05:46:57.817895,Referral,Mobile,Germany,24,Male,Sports,359.51,No,No,No,0.0,No
359,2025-10-02 05:46:57.817895,Referral,Desktop,UK,26,Male,Clothing,272.39,Yes,Yes,Yes,272.39,No
360,2026-02-10 05:46:57.817895,Email,Desktop,Pakistan,52,Female,Beauty,18.05,No,No,No,0.0,No
361,2025-09-19 05:46:57.817895,Email,Mobile,UK,29,Male,Clothing,133.14,No,No,No,0.0,No
362,2025-12-01 05:46:57.817895,Direct,Desktop,Australia,38,Male,Home,461.66,No,No,No,0.0,No
363,2025-10-13 05:46:57.817895,Direct,Desktop,USA,20,Female,Sports,463.77,Yes,No,No,0.0,Yes
364,2026-01-24 05:46:57.817895,Facebook,Mobile,Australia,32,Male,Home,401.44,No,No,No,0.0,No
365,2026-01-23 05:46:57.817895,Facebook,Mobile,Pakistan,38,Female,Clothing,491.07,Yes,Yes,No,0.0,Yes
366,2025-09-06 05:46:57.817895,Email,Mobile,Germany,27,Male,Sports,405.21,Yes,Yes,Yes,405.21,No
367,2025-10-23 05:46:57.817895,Email,Mobile,UK,50,Male,Clothing,15.0,Yes,Yes,Yes,15.0,No
368,2026-01-06 05:46:57.817895,Facebook,Desktop,USA,23,Male,Sports,151.04,No,No,No,0.0,No
369,2025-10-20 05:46:57.817895,Facebook,Desktop,Australia,19,Female,Clothing,25.01,No,No,No,0.0,No
370,2025-09-29 05:46:57.817895,Google,Tablet,Pakistan,46,Male,Electronics,56.11,Yes,No,No,0.0,Yes
371,2026-02-13 05:46:57.817895,Google,Desktop,Australia,57,Male,Beauty,117.23,Yes,Yes,Yes,117.23,No
372,2025-09-13 05:46:57.817895,Facebook,Mobile,UK,50,Male,Beauty,256.74,Yes,Yes,Yes,256.74,No
373,2025-10-28 05:46:57.817895,Google,Mobile,UK,21,Female,Sports,425.29,Yes,Yes,Yes,425.29,No
374,2025-09-01 05:46:57.817895,Referral,Desktop,Germany,21,Female,Electronics,432.36,Yes,Yes,Yes,432.36,No
375,2026-01-15 05:46:57.817895,Email,Mobile,USA,46,Female,Home,311.94,Yes,No,No,0.0,Yes
376,2026-01-13 05:46:57.817895,Email,Desktop,Canada,54,Female,Electronics,464.81,No,No,No,0.0,No
377,2025-12-17 05:46:57.817895,Facebook,Desktop,Australia,37,Female,Sports,255.03,Yes,No,No,0.0,Yes
378,2026-01-14 05:46:57.817895,Direct,Desktop,UK,58,Female,Electronics,445.63,Yes,No,No,0.0,Yes
379,2025-11-24 05:46:57.817895,Facebook,Desktop,Pakistan,40,Male,Home,232.49,No,No,No,0.0,No
380,2025-11-30 05:46:57.817895,Google,Mobile,Australia,35,Male,Sports,145.84,No,No,No,0.0,No
381,2025-10-29 05:46:57.817895,Direct,Desktop,Germany,42,Male,Beauty,459.04,No,No,No,0.0,No
382,2025-09-25 05:46:57.817895,Google,Desktop,Germany,18,Male,Electronics,200.09,Yes,Yes,Yes,200.09,No
383,2025-11-18 05:46:57.817895,Referral,Mobile,UK,32,Male,Beauty,256.67,No,No,No,0.0,No
384,2025-10-14 05:46:57.817895,Google,Desktop,UK,51,Female,Beauty,171.14,Yes,No,No,0.0,Yes
385,2026-01-24 05:46:57.817895,Referral,Mobile,UK,37,Female,Clothing,334.79,No,No,No,0.0,No
386,2025-10-26 05:46:57.817895,Referral,Tablet,Canada,54,Female,Home,497.57,No,No,No,0.0,No
387,2025-12-27 05:46:57.817895,Google,Mobile,UK,44,Male,Electronics,22.5,No,No,No,0.0,No
388,2026-01-21 05:46:57.817895,Google,Mobile,Australia,39,Female,Beauty,450.93,Yes,Yes,Yes,450.93,No
389,2025-10-21 05:46:57.817895,Referral,Mobile,Australia,22,Male,Beauty,11.92,Yes,Yes,No,0.0,Yes
390,2025-10-21 05:46:57.817895,Direct,Desktop,USA,51,Female,Home,188.47,No,No,No,0.0,No
391,2025-11-18 05:46:57.817895,Referral,Mobile,Pakistan,56,Male,Beauty,92.62,No,No,No,0.0,No
392,2025-10-12 05:46:57.817895,Email,Mobile,UK,20,Female,Beauty,381.1,Yes,No,No,0.0,Yes
393,2026-02-20 05:46:57.817895,Referral,Mobile,Australia,34,Male,Beauty,34.8,No,No,No,0.0,No
394,2026-02-10 05:46:57.817895,Direct,Tablet,Australia,41,Female,Beauty,281.21,Yes,Yes,Yes,281.21,No
395,2025-11-02 05:46:57.817895,Email,Mobile,Australia,41,Male,Clothing,154.51,Yes,Yes,Yes,154.51,No
396,2025-09-08 05:46:57.817895,Facebook,Mobile,Canada,20,Female,Clothing,75.5,No,No,No,0.0,No
397,2025-10-17 05:46:57.817895,Facebook,Desktop,Pakistan,24,Male,Sports,388.19,Yes,Yes,Yes,388.19,No
398,2025-12-03 05:46:57.817895,Direct,Mobile,Germany,42,Male,Electronics,116.53,Yes,Yes,No,0.0,Yes
399,2025-09-01 05:46:57.817895,Referral,Tablet,Australia,20,Male,Home,119.6,No,No,No,0.0,No
400,2025-10-16 05:46:57.817895,Google,Mobile,UK,32,Male,Sports,144.79,Yes,Yes,Yes,144.79,No
401,2025-10-23 05:46:57.817895,Direct,Desktop,Australia,46,Female,Clothing,297.52,Yes,Yes,Yes,297.52,No
402,2025-12-10 05:46:57.817895,Email,Mobile,Pakistan,46,Female,Clothing,333.24,No,No,No,0.0,No
403,2025-08-29 05:46:57.817895,Email,Mobile,Germany,27,Female,Clothing,18.63,No,No,No,0.0,No
404,2025-12-05 05:46:57.817895,Facebook,Desktop,Canada,49,Male,Sports,128.52,Yes,No,No,0.0,Yes
405,2025-08-30 05:46:57.817895,Email,Mobile,USA,40,Female,Clothing,221.18,Yes,No,No,0.0,Yes
406,2025-12-11 05:46:57.817895,Direct,Desktop,UK,56,Male,Sports,172.67,Yes,No,No,0.0,Yes
407,2025-12-18 05:46:57.817895,Email,Mobile,USA,26,Female,Clothing,443.24,No,No,No,0.0,No
408,2025-11-26 05:46:57.817895,Direct,Mobile,Canada,54,Male,Beauty,395.98,Yes,Yes,Yes,395.98,No
409,2025-10-10 05:46:57.817895,Google,Mobile,Pakistan,57,Female,Beauty,316.69,No,No,No,0.0,No
410,2025-12-01 05:46:57.817895,Facebook,Tablet,Pakistan,31,Male,Electronics,175.64,No,No,No,0.0,No
411,2025-10-18 05:46:57.817895,Email,Mobile,Canada,21,Male,Clothing,353.33,Yes,No,No,0.0,Yes
412,2026-02-08 05:46:57.817895,Direct,Mobile,Australia,37,Female,Electronics,423.38,Yes,No,No,0.0,Yes
413,2025-10-15 05:46:57.817895,Referral,Mobile,Canada,45,Female,Sports,301.47,No,No,No,0.0,No
414,2026-01-15 05:46:57.817895,Facebook,Mobile,UK,31,Female,Electronics,394.39,Yes,Yes,Yes,394.39,No
415,2025-09-06 05:46:57.817895,Google,Mobile,Germany,51,Male,Clothing,377.06,Yes,Yes,No,0.0,Yes
416,2025-12-16 05:46:57.817895,Direct,Tablet,USA,30,Male,Sports,290.15,No,No,No,0.0,No
417,2025-12-26 05:46:57.817895,Google,Mobile,USA,48,Male,Sports,162.97,No,No,No,0.0,No
418,2025-12-08 05:46:57.817895,Google,Desktop,Pakistan,50,Female,Beauty,375.43,Yes,Yes,No,0.0,Yes
419,2026-01-29 05:46:57.817895,Email,Mobile,Australia,56,Male,Sports,111.33,Yes,Yes,Yes,111.33,No
420,2026-01-18 05:46:57.817895,Email,Desktop,Pakistan,45,Female,Sports,391.95,No,No,No,0.0,No
421,2026-01-16 05:46:57.817895,Direct,Tablet,UK,42,Male,Electronics,404.23,No,No,No,0.0,No
422,2025-12-22 05:46:57.817895,Referral,Mobile,Canada,49,Female,Sports,412.85,Yes,Yes,Yes,412.85,No
423,2025-10-26 05:46:57.817895,Direct,Tablet,USA,26,Male,Home,241.73,Yes,Yes,Yes,241.73,No
424,2025-09-12 05:46:57.817895,Referral,Mobile,UK,45,Male,Beauty,104.32,Yes,Yes,Yes,104.32,No
425,2025-11-24 05:46:57.817895,Google,Tablet,Pakistan,48,Female,Beauty,58.86,No,No,No,0.0,No
426,2025-10-21 05:46:57.817895,Facebook,Desktop,Pakistan,34,Male,Sports,374.25,Yes,Yes,No,0.0,Yes
427,2025-11-22 05:46:57.817895,Direct,Mobile,USA,40,Male,Electronics,444.27,No,No,No,0.0,No
428,2025-12-19 05:46:57.817895,Direct,Mobile,Pakistan,30,Female,Beauty,328.91,No,No,No,0.0,No
429,2025-10-25 05:46:57.817895,Referral,Mobile,Australia,27,Male,Beauty,80.64,No,No,No,0.0,No
430,2025-09-16 05:46:57.817895,Google,Mobile,Pakistan,33,Female,Home,468.1,No,No,No,0.0,No
431,2025-12-29 05:46:57.817895,Google,Mobile,Germany,23,Female,Sports,494.66,No,No,No,0.0,No
432,2026-01-08 05:46:57.817895,Referral,Mobile,Canada,28,Male,Beauty,222.36,Yes,Yes,Yes,222.36,No
433,2026-01-11 05:46:57.817895,Google,Mobile,Pakistan,20,Male,Beauty,301.46,Yes,No,No,0.0,Yes
434,2025-12-31 05:46:57.817895,Email,Desktop,Germany,45,Male,Beauty,390.84,No,No,No,0.0,No
435,2025-10-21 05:46:57.817895,Facebook,Mobile,UK,58,Female,Beauty,370.83,Yes,No,No,0.0,Yes
436,2025-12-24 05:46:57.817895,Direct,Mobile,Pakistan,32,Male,Electronics,484.22,Yes,Yes,Yes,484.22,No
437,2025-08-25 05:46:57.817895,Facebook,Desktop,Australia,30,Female,Clothing,66.29,Yes,Yes,No,0.0,Yes
438,2025-09-27 05:46:57.817895,Direct,Mobile,UK,59,Male,Home,294.56,Yes,Yes,Yes,294.56,No
439,2025-11-28 05:46:57.817895,Email,Mobile,Pakistan,34,Male,Electronics,349.05,No,No,No,0.0,No
440,2025-12-28 05:46:57.817895,Google,Mobile,USA,24,Female,Home,446.15,No,No,No,0.0,No
441,2025-12-20 05:46:57.817895,Referral,Tablet,Germany,45,Male,Beauty,438.31,Yes,Yes,Yes,438.31,No
442,2025-10-11 05:46:57.817895,Email,Desktop,Germany,55,Male,Home,489.22,No,No,No,0.0,No
443,2025-11-21 05:46:57.817895,Facebook,Mobile,USA,30,Male,Sports,260.92,Yes,Yes,Yes,260.92,No
444,2025-12-19 05:46:57.817895,Referral,Desktop,Canada,34,Male,Sports,417.07,No,No,No,0.0,No
445,2025-12-31 05:46:57.817895,Google,Mobile,Australia,32,Male,Clothing,219.37,Yes,No,No,0.0,Yes
446,2025-09-09 05:46:57.817895,Email,Desktop,Germany,53,Female,Clothing,216.93,No,No,No,0.0,No
447,2025-11-01 05:46:57.817895,Referral,Desktop,UK,45,Male,Home,134.14,Yes,Yes,No,0.0,Yes
448,2025-09-15 05:46:57.817895,Email,Desktop,Australia,32,Female,Electronics,410.94,Yes,No,No,0.0,Yes
449,2025-11-25 05:46:57.817895,Email,Mobile,Germany,28,Male,Electronics,493.05,No,No,No,0.0,No
450,2025-11-08 05:46:57.817895,Google,Mobile,Canada,48,Male,Beauty,135.61,Yes,No,No,0.0,Yes
451,2026-01-25 05:46:57.817895,Direct,Mobile,UK,21,Female,Electronics,37.5,No,No,No,0.0,No
452,2026-01-15 05:46:57.817895,Referral,Desktop,Australia,52,Male,Clothing,409.62,Yes,Yes,No,0.0,Yes
453,2026-02-19 05:46:57.817895,Google,Mobile,UK,51,Male,Electronics,313.91,Yes,Yes,Yes,313.91,No
454,2025-11-18 05:46:57.817895,Email,Desktop,USA,44,Female,Beauty,480.25,Yes,Yes,No,0.0,Yes
455,2025-09-22 05:46:57.817895,Google,Tablet,Pakistan,27,Female,Sports,133.6,Yes,Yes,Yes,133.6,No
456,2025-11-01 05:46:57.817895,Direct,Mobile,USA,47,Male,Electronics,44.8,Yes,Yes,Yes,44.8,No
457,2025-10-10 05:46:57.817895,Referral,Desktop,Australia,37,Female,Electronics,251.3,No,No,No,0.0,No
458,2025-11-26 05:46:57.817895,Direct,Desktop,Pakistan,46,Female,Clothing,51.88,Yes,No,No,0.0,Yes
459,2026-01-15 05:46:57.817895,Facebook,Tablet,USA,46,Female,Home,138.28,No,No,No,0.0,No
460,2026-02-16 05:46:57.817895,Referral,Tablet,Pakistan,40,Female,Sports,71.73,Yes,No,No,0.0,Yes
461,2025-11-17 05:46:57.817895,Direct,Desktop,Germany,38,Male,Home,119.82,No,No,No,0.0,No
462,2025-10-02 05:46:57.817895,Email,Mobile,UK,27,Male,Beauty,62.01,Yes,No,No,0.0,Yes
463,2025-12-02 05:46:57.817895,Referral,Desktop,Pakistan,58,Female,Beauty,477.41,Yes,Yes,No,0.0,Yes
464,2025-09-26 05:46:57.817895,Referral,Mobile,Germany,29,Male,Home,146.5,No,No,No,0.0,No
465,2025-12-03 05:46:57.817895,Google,Desktop,Canada,47,Female,Clothing,227.51,Yes,Yes,Yes,227.51,No
